parameter file: params.grmtest
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: /users/chrchang/wdist/test2.ped
snpname: /users/chrchang/wdist/test2.map
indivname: /users/chrchang/wdist/test2.ped
evecoutname: example.evec
evaloutname: example.eval
altnormstyle: NO
numoutevec: 2
familynames: NO
grmoutname: grmtest
## smartpca version: 10210
norm used

genetic distance set from physical distance
genotype file processed
number of samples used: 1000 number of snps used: 100000
Using 2 threads.
 snp            rs1567310 ignored . allelecnt:     0  missing:     0
eigbestsnp    2           rs10248287  1     63754757     4.469
eigbestsnp    2            rs2862794  1     63802461     4.431
eigbestsnp    2            rs2253907  1     31444849     4.345
eigbestsnp    2            rs2776284  1     36389428     4.301
eigbestsnp    2            rs7278507  1     36385501     4.239
eigbestsnp    2            rs2596464  1     31520940     4.179
eigbestsnp    2            rs2817971  1    121214978     4.155
eigbestsnp    2            rs2507984  1     31453575     4.136
packedancestrymap output
##end of smartpca run
